timestamp,7,145,146,193,226,best_zone
2017-12-09 12:00:00-05:00,22.624989,22.72916,23.999996,6.6249995,27.708334,226
2017-12-09 13:00:00-05:00,24.125,24.145836,21.124998,5.9374986,23.395832,145
2017-12-09 14:00:00-05:00,23.312502,24.145836,18.916668,4.864585,21.104164,145
2017-12-09 15:00:00-05:00,21.354172,19.29166,18.166666,4.864585,18.29167,7
2017-12-09 16:00:00-05:00,22.958328,19.29166,16.020834,5.083334,20.145844,7
2017-12-09 17:00:00-05:00,25.54167,22.010412,19.520832,4.2291684,20.145844,7
2017-12-09 18:00:00-05:00,33.02083,28.145811,23.70833,5.236114,23.979174,7
2017-12-09 19:00:00-05:00,44.375,28.354166,22.312496,5.236114,27.54167,7
2017-12-09 20:00:00-05:00,54.885464,24.041666,20.062508,5.236114,29.604177,7
2017-12-09 21:00:00-05:00,54.885464,17.604164,16.708328,4.8958335,28.729158,7
2017-12-09 22:00:00-05:00,50.312504,15.281248,15.895835,4.479167,25.583336,7
2017-12-09 23:00:00-05:00,58.812485,15.281248,18.250006,4.5595818,34.250004,7
2017-12-10 00:00:00-05:00,28.734692,9.612241,15.12245,6.0275874,24.122454,7
2017-12-10 01:00:00-05:00,27.510214,7.9591846,12.5510235,5.816326,26.897955,7
2017-12-10 02:00:00-05:00,28.673468,9.551026,15.91837,7.153061,24.163256,7
2017-12-10 03:00:00-05:00,32.835052,10.244902,18.081638,7.153061,28.53061,7
2017-12-10 04:00:00-05:00,40.16325,10.836734,22.612257,8.78571,36.000004,7
2017-12-10 05:00:00-05:00,36.816326,12.693879,23.55103,8.78571,36.61222,7
2017-12-10 06:00:00-05:00,26.57143,13.734694,19.83673,7.3061223,30.154636,226
2017-12-10 07:00:00-05:00,23.826532,16.096952,17.408169,6.714285,23.551025,7
2017-12-10 08:00:00-05:00,23.826532,16.096952,15.448981,5.040812,19.734686,7
2017-12-10 09:00:00-05:00,21.489794,16.096952,13.6734705,5.040812,20.551023,7
2017-12-10 10:00:00-05:00,20.102041,16.096952,14.408165,4.6326547,19.346941,7
2017-12-10 11:00:00-05:00,19.510212,15.530608,14.867355,4.112245,19.346941,7
2017-12-10 12:00:00-05:00,17.632656,16.785711,14.867355,4.112245,17.469395,7
2017-12-10 13:00:00-05:00,15.428571,16.785711,13.602044,3.5510204,14.918368,145
2017-12-10 14:00:00-05:00,15.428571,16.785711,13.602044,3.5986392,16.551022,145
2017-12-10 15:00:00-05:00,17.428576,16.785711,14.673466,3.5986392,16.551022,7
2017-12-10 16:00:00-05:00,20.204079,17.333334,14.673466,3.5986392,18.275518,7
2017-12-10 17:00:00-05:00,23.204077,17.333334,16.275505,3.5876262,18.275518,7
2017-12-10 18:00:00-05:00,25.79592,17.333334,16.275505,3.5876262,19.9898,7
2017-12-10 19:00:00-05:00,27.142845,14.775508,11.551017,3.5876262,19.9898,7
2017-12-10 20:00:00-05:00,22.775517,10.587624,10.224493,2.1836734,16.326532,7
2017-12-10 21:00:00-05:00,15.959191,5.9183655,6.408164,1.9020628,12.59184,7
2017-12-10 22:00:00-05:00,13.571429,4.5714293,5.387755,1.9020628,11.836735,7
2017-12-10 23:00:00-05:00,20.95918,5.1224494,8.959185,4.5595818,15.836737,7
2017-12-11 00:00:00-05:00,23.096888,8.190315,12.197233,5.5432525,25.47662,226
2017-12-11 01:00:00-05:00,33.56249,9.083334,12.312504,12.635417,39.91668,226
2017-12-11 02:00:00-05:00,41.12501,11.791664,14.031251,16.187498,47.833332,226
2017-12-11 03:00:00-05:00,32.835052,13.854168,18.104166,12.35417,42.145817,226
2017-12-11 04:00:00-05:00,18.979166,15.052089,13.270841,9.437499,20.895832,226
2017-12-11 05:00:00-05:00,14.437498,15.052089,12.041668,7.1041656,16.77084,226
2017-12-11 06:00:00-05:00,14.0,17.796873,12.041668,7.7638893,16.77084,145
2017-12-11 07:00:00-05:00,15.16667,17.796873,11.239584,7.7638893,17.041672,145
2017-12-11 08:00:00-05:00,16.26042,17.796873,11.729171,7.7638893,19.43749,226
2017-12-11 09:00:00-05:00,17.593756,17.796873,11.624995,8.145836,19.927078,226
2017-12-11 10:00:00-05:00,16.374998,16.770834,12.369786,7.2083316,20.229166,226
2017-12-11 11:00:00-05:00,13.416665,21.895828,12.369786,6.395832,20.229166,145
2017-12-11 12:00:00-05:00,13.416665,16.659733,14.17709,6.312499,16.458328,145
2017-12-11 13:00:00-05:00,14.791664,16.659733,14.17709,4.1145854,15.750001,145
2017-12-11 14:00:00-05:00,12.104165,16.659733,11.798607,3.3680546,13.458334,145
2017-12-11 15:00:00-05:00,13.249993,16.218758,10.833331,3.3680546,13.458334,145
2017-12-11 16:00:00-05:00,15.833329,16.218758,13.062495,3.3680546,13.84374,145
2017-12-11 17:00:00-05:00,18.875,18.270826,12.541666,3.5876262,17.104164,7
2017-12-11 18:00:00-05:00,19.812504,15.979167,12.541666,3.5876262,14.999998,7
2017-12-11 19:00:00-05:00,20.916674,15.979167,12.541666,3.5876262,16.083332,7
2017-12-11 20:00:00-05:00,19.270836,10.587624,8.729167,2.5624998,12.322921,7
2017-12-11 21:00:00-05:00,14.812494,6.4166656,6.1562476,1.9020628,9.45833,7
2017-12-11 22:00:00-05:00,11.416657,4.5000014,5.708335,1.9020628,8.9375,7
2017-12-11 23:00:00-05:00,14.791667,4.5000014,8.395831,4.5595818,11.770831,7
2017-12-12 00:00:00-05:00,22.604166,7.8958335,11.0,4.6458316,25.47662,226
2017-12-12 01:00:00-05:00,31.416666,8.364577,12.312504,12.635417,42.760387,226
2017-12-12 02:00:00-05:00,39.58332,11.104166,14.031251,14.812499,56.56252,226
2017-12-12 03:00:00-05:00,27.229164,12.750001,15.562501,12.35417,46.083344,226
2017-12-12 04:00:00-05:00,15.624999,13.333335,11.750005,8.791664,21.85418,226
2017-12-12 05:00:00-05:00,13.437501,15.020835,11.51042,7.6458335,16.104168,226
2017-12-12 06:00:00-05:00,13.437501,16.125015,11.51042,7.4375024,16.104168,145
2017-12-12 07:00:00-05:00,12.916666,16.125015,11.239584,6.833331,17.364578,226
2017-12-12 08:00:00-05:00,16.26042,16.125015,11.729171,7.7291656,17.06249,226
2017-12-12 09:00:00-05:00,17.593756,16.125015,12.083336,7.7291656,19.927078,226
2017-12-12 10:00:00-05:00,15.124991,17.874996,12.369786,7.2083316,18.472195,226
2017-12-12 11:00:00-05:00,12.947919,22.812496,12.369786,7.2708354,18.472195,145
